[[27, 6, 3], 0.03135304607643004]
[[27, 7, 2], 0.03131142228636133]
[[27, 8, 1], 0.031249270503966094]
[[28, 4, 4], 0.030975616883942445]
[[28, 5, 3], 0.030965954542391462]
[[28, 6, 2], 0.030937014963568512]
[[28, 7, 1], 0.030888940189962646]
[[29, 4, 3], 0.030569435377329004]
[[29, 5, 2], 0.030551552375613925]
[[29, 6, 1], 0.03051586553998656]
[[30, 3, 3], 0.030166437723763692]
[[30, 4, 2], 0.030158147962696325]
[[30, 5, 1], 0.030133311858977798]
[[31, 3, 2], 0.02975949062081754]
[[31, 4, 1], 0.02974412168342728]
[[32, 2, 2], 0.029357878498923632]
[[32, 3, 1], 0.029350741764788017]
[[33, 2, 1], 0.028955257876228557]
[[34, 1, 1], 0.028559432738279086]
[[13, 12, 12], 0.034197707832281654]
[[13, 13, 11], 0.03417324948353768]
[[14, 12, 11], 0.034147549789743596]
[[14, 13, 10], 0.03410041843545223]
[[14, 14, 9], 0.03400713253737809]
[[15, 11, 11], 0.03407108251448132]
[[15, 12, 10], 0.03404840295746743]
[[15, 13, 9], 0.03398080400293495]
[[15, 14, 8], 0.03386957604965364]
[[15, 15, 7], 0.03371677793808077]
[[16, 11, 10], 0.033945686654924014]
[[16, 12, 9], 0.03390250866719248]
[[16, 13, 8], 0.03381692014925891]
[[16, 14, 7], 0.03369041148754576]
[[16, 15, 6], 0.03352511230267183]
[[16, 16, 5], 0.03332367824192471]
[[17, 10, 10], 0.03379477770678412]
[[17, 11, 9], 0.033774250395461725]
[[17, 12, 8], 0.033713003818265405]
[[17, 13, 7], 0.033612026722998664]
[[17, 14, 6], 0.03347291107729456]
[[17, 15, 5], 0.03329777414366894]
[[17, 16, 4], 0.03308916036985582]
[[17, 17, 3], 0.03284993196978196]
[[18, 10, 9], 0.03359916044972953]
[[18, 11, 8], 0.03356048136313655]
[[18, 12, 7], 0.03348369500579143]
[[18, 13, 6], 0.033369919379369437]
[[18, 14, 5], 0.03322076960705383]
[[18, 15, 4], 0.03303828955088378]
[[18, 16, 3], 0.03282486963287037]
[[18, 17, 2], 0.03258315711281712]
[[18, 18, 1], 0.03231596507438591]
[[19, 9, 9], 0.03338123026377032]
[[19, 10, 8], 0.033363022629680904]
[[19, 11, 7], 0.033308643842110755]
[[19, 12, 6], 0.033218816758949415]
[[19, 13, 5], 0.033094715179336535]
[[19, 14, 4], 0.03293791964141104]
[[19, 15, 3], 0.03275035982711103]
[[19, 16, 2], 0.03253424740159733]
[[19, 17, 1], 0.03229200357269564]
[[20, 9, 8], 0.03312501151858871]
[[20, 10, 7], 0.03309097108267706]
[[20, 11, 6], 0.03302329972616709]
[[20, 12, 5], 0.032922802929783654]
[[20, 13, 4], 0.032790655765178506]
[[20, 14, 3], 0.03262836511773423]
[[20, 15, 2], 0.032437722554922346]
[[20, 16, 1], 0.0322207503949605]
[[21, 8, 8], 0.0328512369635364]
[[21, 9, 7], 0.032835327573757386]
[[21, 10, 6], 0.032787771548171654]
[[21, 11, 5], 0.032709080487983294]
[[21, 12, 4], 0.03260009115018486]
[[21, 13, 3], 0.032461942239892634]
[[21, 14, 2], 0.032296043246023864]
[[21, 15, 1], 0.032104036641225665]
[[22, 8, 7], 0.032546615994378185]
[[22, 9, 6], 0.03251702683687064]
[[22, 10, 5], 0.03245813470271647]
[[22, 11, 4], 0.032370505219869776]
[[22, 12, 3], 0.032254970170968976]
[[22, 13, 2], 0.03211260800821768]
[[22, 14, 1], 0.03194471875518228]
[[23, 7, 7], 0.03222973774017942]
[[23, 8, 6], 0.03221597168769535]
[[23, 9, 5], 0.03217479286130364]
[[23, 10, 4], 0.03210655691595997]
[[23, 11, 3], 0.03201184884801578]
[[23, 12, 2], 0.031891471470385055]
[[23, 13, 1], 0.03174642954937069]
[[24, 7, 6], 0.031889401974427564]
[[24, 8, 5], 0.031863873014020584]
[[24, 9, 4], 0.03181301289619678]
[[24, 10, 3], 0.03173721401722423]
[[24, 11, 2], 0.031637056957874055]
[[24, 12, 1], 0.03151330090950925]
[[25, 6, 6], 0.031541845836018344]
[[25, 7, 5], 0.03152999692222362]
[[25, 8, 4], 0.03149453247973205]
[[25, 9, 3], 0.03143569831062985]
[[25, 10, 2], 0.03135390042851262]
[[25, 11, 1], 0.031249699551192243]
[[26, 6, 5], 0.031177465101882296]
[[26, 7, 4], 0.031155515059860514]
[[26, 8, 3], 0.031111751606316407]
[[26, 9, 2], 0.031046446515490225]
[[26, 10, 1], 0.030960003708539505]
[[27, 5, 5], 0.03081018518518161]
[[27, 6, 4], 0.030800004752037057]
[[27, 7, 3], 0.03076952041066752]
[[27, 8, 2], 0.030718902535552966]
[[27, 9, 1], 0.0306484334057551]
[[28, 5, 4], 0.03043164160378163]
[[28, 6, 3], 0.030412778093304435]
[[28, 7, 2], 0.030375146056607637]
[[28, 8, 1], 0.03031893479045195]
[[29, 4, 4], 0.030053647368739892]
[[29, 5, 3], 0.03004489467895844]
[[29, 6, 2], 0.03001867638804601]
[[29, 7, 1], 0.029975111609125]
[[30, 4, 3], 0.02966883490863634]
[[30, 5, 2], 0.029652598953441762]
[[30, 6, 1], 0.029620193789081053]
[[31, 3, 3], 0.029287174897330185]
[[31, 4, 2], 0.029279632363172377]
[[31, 5, 1], 0.02925703288378383]
[[32, 3, 2], 0.0289021298609601]
[[32, 4, 1], 0.028888115467908464]
[[33, 2, 2], 0.02852210886516407]
[[33, 3, 1], 0.6180174893708051]
[[34, 2, 1], 0.028141284170223803]
[[35, 1, 1], 0.027766762624325245]
[[13, 13, 12], 0.03329828231231181]
[[14, 12, 12], 0.03327488608943037]
[[14, 13, 11], 0.03325277698138333]
[[14, 14, 10], 0.033186898103687565]
[[15, 12, 11], 0.03320522691788474]
[[15, 13, 10], 0.03316273880671132]
[[15, 14, 9], 0.033078563072610985]
[[15, 15, 8], 0.03295424945858322]
[[16, 11, 11], 0.03311123966355146]
[[16, 12, 10], 0.03309085008016392]
[[16, 13, 9], 0.03303003930743085]
[[16, 14, 8], 0.032929860414135675]
[[16, 15, 7], 0.03279200153230849]
[[16, 16, 6], 0.032618693821743636]
[[17, 11, 10], 0.03297294650198498]
[[17, 12, 9], 0.0329341948805029]
[[17, 13, 8], 0.03285731433762377]
[[17, 14, 7], 0.03274351817521644]
[[17, 15, 6], 0.032594549477906125]
[[17, 16, 5], 0.03241259774993455]
[[17, 17, 4], 0.03220020096647241]
[[18, 10, 10], 0.03281172001476702]
[[18, 11, 9], 0.03279332607570815]
[[18, 12, 8], 0.03273841540226203]
[[18, 13, 7], 0.03264778904030545]
[[18, 14, 6], 0.0325227418915531]
[[18, 15, 5], 0.032365006183146604]
[[18, 16, 4], 0.03217667926659815]
[[18, 17, 3], 0.031960141560386415]
[[18, 18, 2], 0.031717970722933676]
[[19, 10, 9], 0.03261062503146892]
[[19, 11, 8], 0.032575986578327595]
[[19, 12, 7], 0.032507171768435685]
[[19, 13, 6], 0.03240508650491587]
[[19, 14, 5], 0.03227104525985216]
[[19, 15, 4], 0.03210672143662759]
[[19, 16, 3], 0.031914086829987996]
[[19, 17, 2], 0.0316953442708241]
[[19, 18, 1], 0.03145285771831817]
[[20, 9, 9], 0.0323899319854654]
[[20, 10, 8], 0.03237363322218434]
[[20, 11, 7], 0.03232493412428379]
[[20, 12, 6], 0.03224441951583473]
[[20, 13, 5], 0.03213304199244177]
[[20, 14, 4], 0.031992090111793305]
[[20, 15, 3], 0.03182314648633703]
[[20, 16, 2], 0.03162803819471039]
[[20, 17, 1], 0.031408782305576005]
[[21, 9, 8], 0.03213547673987284]
[[21, 10, 7], 0.03210499246373936]
[[21, 11, 6], 0.03204435538661599]
[[21, 12, 5], 0.031954218791128225]
[[21, 13, 4], 0.031835538862216343]
[[21, 14, 3], 0.03168954739749761]
[[21, 15, 2], 0.03151771738644379]
[[21, 16, 1], 0.031321723063890784]
[[22, 8, 8], 0.031865897033337115]
[[22, 9, 7], 0.031851641685523034]
[[22, 10, 6], 0.031809015278672435]
[[22, 11, 5], 0.03173843326917912]
[[22, 12, 4], 0.03164057668129335]
[[22, 13, 3], 0.031516375386579684]
[[22, 14, 2], 0.03136698547634482]
[[22, 15, 1], 0.031193761528164887]
[[23, 8, 7], 0.0315693109164206]
[[23, 9, 6], 0.03154276643176521]
[[23, 10, 5], 0.031489910502842895]
[[23, 11, 4], 0.03141120436818478]
[[23, 12, 3], 0.03130732787656251]
[[23, 13, 2], 0.031179165359758555]
[[23, 14, 1], 0.031027787300995757]
[[24, 7, 7], 0.03126236524049583]
[[24, 8, 6], 0.031250000000002755]
[[24, 9, 5], 0.031213001828054667]
[[24, 10, 4], 0.031151661682078287]
[[24, 11, 3], 0.03106645887109046]
[[24, 12, 2], 0.030958052682732575]
[[24, 13, 1], 0.030827270799561022]
[[25, 7, 6], 0.0309349603980424]
[[25, 8, 5], 0.030911990077317313]
[[25, 9, 4], 0.030866211936579693]
[[25, 10, 3], 0.030797948638487893]
[[25, 11, 2], 0.03070767832933383]
[[25, 12, 1], 0.03059602762905876]
[[26, 6, 6], 0.030601627393128855]
[[26, 7, 5], 0.030590947718016456]
[[26, 8, 4], 0.030558976631282656]
[[26, 9, 3], 0.030505917145113446]
[[26, 10, 2], 0.030432104926689546]
[[26, 11, 1], 0.030338004244226946]
[[27, 6, 5], 0.03025364478089332]
[[27, 7, 4], 0.030233821247879752]
[[27, 8, 3], 0.030194287584648774]
[[27, 9, 2], 0.03013526949574598]
[[27, 10, 1], 0.03005710276663062]
[[28, 5, 5], 0.029903498333148204]
[[28, 6, 4], 0.02989428618190664]
[[28, 7, 3], 0.029866697249983885]
[[28, 8, 2], 0.02982087373221553]
[[28, 9, 1], 0.02975705136536204]
[[29, 5, 4], 0.0295435536062641]
[[29, 6, 3], 0.029526448057853868]
[[29, 7, 2], 0.02949231664497217]
[[29, 8, 1], 0.029441318229467106]
[[30, 4, 4], 0.029184440665912324]
[[30, 5, 3], 0.02917648740975462]
[[30, 6, 2], 0.02915266118719253]
[[30, 7, 1], 0.029113062467189293]
[[31, 4, 3], 0.02881941051338103]
[[31, 5, 2], 0.028804626009140723]
[[31, 6, 1], 0.02877511358659823]
[[32, 3, 3], 0.02845747671585605]
[[32, 4, 2], 0.028450594410456186]
[[32, 5, 1], 0.028429971456548898]
[[33, 3, 2], 0.028092634104464134]
[[33, 4, 1], 0.028079819854893304]
[[34, 2, 2], 0.027732523006483482]
[[34, 3, 1], 0.027726548219749833]
[[35, 2, 1], 0.02737177766262338]
[[36, 1, 1], 0.02701688851243475]
[[13, 13, 13], 0.03245192307692107]
[[14, 13, 12], 0.032430624475786166]
[[14, 14, 11], 0.03238932678687115]
[[15, 12, 12], 0.032387172525085856]
[[15, 13, 11], 0.03236717189020414]
[[15, 14, 10], 0.032307539901485015]
[[15, 15, 9], 0.032209362741626724]
[[16, 12, 11], 0.03230120881747575]
[[16, 13, 10], 0.03226286200028002]
[[16, 14, 9], 0.032186825410162226]
[[16, 15, 8], 0.032074375423638175]
[[16, 16, 7], 0.031927336922769105]
[[17, 11, 11], 0.032192900813189505]
[[17, 12, 10], 0.032174540419596505]
[[17, 13, 9], 0.0321197514792636]
[[17, 14, 8], 0.03202939552773247]
[[17, 15, 7], 0.031904859479256156]
[[17, 16, 6], 0.03174798759689846]
[[17, 17, 5], 0.0315609961545937]
[[18, 11, 10], 0.03204455568831935]
[[18, 12, 9], 0.032009707355399666]
[[18, 13, 8], 0.031940517800297795]
[[18, 14, 7], 0.03183797800143182]
[[18, 15, 6], 0.03170351845160506]
[[18, 16, 5], 0.031538947649823984]
[[18, 17, 4], 0.031346378656874396]
[[18, 18, 3], 0.0311281494949576]
[[19, 10, 10], 0.03187567557704742]
[[19, 11, 9], 0.03185915403892391]
[[19, 12, 8], 0.03180980968307731]
[[19, 13, 7], 0.03172829437264382]
[[19, 14, 6], 0.03161566552661719]
[[19, 15, 5], 0.03147334492312063]
[[19, 16, 4], 0.031303065420012176]
[[19, 17, 3], 0.03110680939383138]
[[19, 18, 2], 0.03088674302118306]
[[19, 19, 1], 0.030645150423756193]
[[20, 10, 9], 0.03167125280542037]
[[20, 11, 8], 0.03164015007647552]
[[20, 12, 7], 0.03157832006099002]
[[20, 13, 6], 0.03148650049198626]
[[20, 14, 5], 0.03136576591368022]
[[20, 15, 4], 0.031217491458875812]
[[20, 16, 3], 0.03104330810110749]
[[20, 17, 2], 0.030845052047353903]
[[20, 18, 1], 0.030624711154440317]
[[21, 9, 9], 0.031449643152065734]
[[21, 10, 8], 0.03143501023611051]
[[21, 11, 7], 0.03139127174563695]
[[21, 12, 6], 0.03131890360377357]
[[21, 13, 5], 0.031218683090754776]
[[21, 14, 4], 0.031091665781711342]
[[21, 15, 3], 0.030939154875163497]
[[21, 16, 2], 0.030762664438139985]
[[21, 17, 1], 0.030563878385301026]
[[22, 9, 8], 0.03119822405800962]
[[22, 10, 7], 0.031170839616907458]
[[22, 11, 6], 0.031116340768530384]
[[22, 12, 5], 0.03103526061554813]
[[22, 13, 4], 0.030928381655456035]
[[22, 14, 3], 0.030796715911412628]
[[22, 15, 2], 0.030641479636418043]
[[22, 16, 1], 0.03046406359951957]
[[23, 8, 8], 0.030933776221066196]
[[23, 9, 7], 0.030920961444291132]
[[23, 10, 6], 0.030882631148509847]
[[23, 11, 5], 0.030819124942082166]
[[23, 12, 4], 0.030731000584223917]
[[23, 13, 3], 0.030619021825536077]
[[23, 14, 2], 0.030484141845563372]
[[23, 15, 1], 0.030327482771451916]
[[24, 8, 7], 0.030645626142240798]
[[24, 9, 6], 0.030621734346662547]
[[24, 10, 5], 0.030574141818718953]
[[24, 11, 4], 0.030503227165386667]
[[24, 12, 3], 0.03040954955120874]
[[24, 13, 2], 0.03029383835932049]
[[24, 14, 1], 0.030156979692295974]
[[25, 7, 7], 0.030348719137864185]
[[25, 8, 6], 0.03033757506016383]
[[25, 9, 5], 0.030304223118291194]
[[25, 10, 4], 0.030248902950029397]
[[25, 11, 3], 0.03017200983837665]
[[25, 12, 2], 0.030074088567325102]
[[25, 13, 1], 0.029955824885066554]
[[26, 7, 6], 0.030033912045861495]
[[26, 8, 5], 0.030013175435145926]
[[26, 9, 4], 0.029971836610389834]
[[26, 10, 3], 0.029910162642378328]
[[26, 11, 2], 0.029828549825503013]
[[26, 12, 1], 0.02972751849414101]
[[27, 6, 6], 0.029714249993731286]
[[27, 7, 5], 0.02970459263580069]
[[27, 8, 4], 0.02967567701485037]
[[27, 9, 3], 0.029627671893196122]
[[27, 10, 2], 0.029560856546970625]
[[27, 11, 1], 0.029475617752266696]
[[28, 6, 5], 0.029381788145541144]
[[28, 7, 4], 0.02936382782829311]
[[28, 8, 3], 0.029328001912857688]
[[28, 9, 2], 0.029274499013863878]
[[28, 10, 1], 0.029203599978960833]
[[29, 5, 5], 0.029047759630416937]
[[29, 6, 4], 0.02903939766048043]
[[29, 7, 3], 0.02901435164175681]
[[29, 8, 2], 0.02897274096602866]
[[29, 9, 1], 0.028914763674049757]
[[30, 5, 4], 0.028705178019274507]
[[30, 6, 3], 0.028689619816414373]
[[30, 7, 2], 0.0286585706455418]
[[30, 8, 1], 0.028612164591612057]
[[31, 4, 4], 0.028363641416513107]
[[31, 5, 3], 0.0283563935056796]
[[31, 6, 2], 0.02833467821880148]
[[31, 7, 1], 0.028298580763345182]
[[32, 4, 3], 0.028016953027170683]
[[32, 5, 2], 0.028003452484199776]
[[32, 6, 1], 0.027976499620279722]
[[33, 3, 3], 0.02767328748520851]
[[33, 4, 2], 0.027666990687397242]
[[33, 5, 1], 0.027648120811656185]
[[34, 3, 2], 0.02732711651871648]
[[34, 4, 1], 0.027315369370087605]
[[35, 2, 2], 0.02698540261656308]
[[35, 3, 1], 0.0269799150740595]
[[36, 2, 1], 0.026643194976344]
[[37, 1, 1], 0.026306436995242904]
[[14, 13, 13], 0.03163400030235333]
[[14, 14, 12], 0.03161460726065425]
[[15, 13, 12], 0.031594298895680925]
[[15, 14, 11], 0.0315567989069449]
[[15, 15, 10], 0.03148247121111127]
[[16, 12, 12], 0.031533800028042396]
[[16, 13, 11], 0.031515689256905184]
[[16, 14, 10], 0.03146166245624907]
[[16, 15, 9], 0.0313726186514306]
[[16, 16, 8], 0.03125000000000172]
[[17, 12, 11], 0.031434356772911363]
[[17, 13, 10], 0.03139970103946325]
[[17, 14, 9], 0.03133093002652426]
[[17, 15, 8], 0.031229096829443678]
[[17, 16, 7], 0.031095714562480635]
[[17, 17, 6], 0.030932684387113742]
[[18, 11, 11], 0.03131450514503745]
[[18, 12, 10], 0.031297943019973636]
[[18, 13, 9], 0.03124849598165301]
[[18, 14, 8], 0.031166870945947]
[[18, 15, 7], 0.03105421017278704]
[[18, 16, 6], 0.03091204087793499]
[[18, 17, 5], 0.03074221116717486]
[[18, 18, 4], 0.030546817615977332]
[[19, 11, 10], 0.03115852742298698]
[[19, 12, 9], 0.031127123841763433]
[[19, 13, 8], 0.031064731308821876]
[[19, 14, 7], 0.030972162164491866]
[[19, 15, 6], 0.030850593973924128]
[[19, 16, 5], 0.03070152401178091]
[[19, 17, 4], 0.030526714136905005]
[[19, 18, 3], 0.03032812995964618]
[[19, 19, 2], 0.030107878257727882]
[[20, 10, 10], 0.030984217471345072]
[[20, 11, 9], 0.030969341826646832]
[[20, 12, 8], 0.03092489468715349]
[[20, 13, 7], 0.030851408979228872]
[[20, 14, 6], 0.03074975181780622]
[[20, 15, 5], 0.030621094327460515]
[[20, 16, 4], 0.030466872184552702]
[[20, 17, 3], 0.0302887393630236]
[[20, 18, 2], 0.03008851786452723]
[[20, 19, 1], 0.029868146255180316]
[[21, 10, 9], 0.030778216612240446]
[[21, 11, 8], 0.030750214433759297]
[[21, 12, 7], 0.03069451677094207]
[[21, 13, 6], 0.030611727480106446]
[[21, 14, 5], 0.030502729024978185]
[[21, 15, 4], 0.21919388927420277]
[[21, 16, 3], 0.030210861360515408]
[[21, 17, 2], 0.030030879439971445]
[[21, 18, 1], 0.02983038378819307]
[[22, 9, 9], 0.030557159159830462]
[[22, 10, 8], 0.030543983988696434]
[[22, 11, 7], 0.030504589495701256]
[[22, 12, 6], 0.03043936522803341]
[[22, 13, 5], 0.03034894886244647]
[[22, 14, 4], 0.030234209356643494]
[[22, 15, 3], 0.03009622435931334]
[[22, 16, 2], 0.02993625284287309]
[[22, 17, 1], 0.02975570414130721]
[[23, 9, 8], 0.030309742223054784]
[[23, 10, 7], 0.030285068362758693]
[[23, 11, 6], 0.030235941997638675]
[[23, 12, 5], 0.0301628007726181]
[[23, 13, 4], 0.030066288643087434]
[[23, 14, 3], 0.029947241292746493]
[[23, 15, 2], 0.029806667420493642]
[[23, 16, 1], 0.02964572652999823]
[[24, 8, 8], 0.030051100863669224]
[[24, 9, 7], 0.030039545162205153]
[[24, 10, 6], 0.030004971788372914]
[[24, 11, 5], 0.029947660112720223]
[[24, 12, 4], 0.02986806971819451]
[[24, 13, 3], 0.02976683147718485]
[[24, 14, 2], 0.029644735329147586]
[[24, 15, 1], 0.029502715052339073]
[[25, 8, 7], 0.0297716053507712]
[[25, 9, 6], 0.0297500333758582]
[[25, 10, 5], 0.029707047091199458]
[[25, 11, 4], 0.029642959242996997]
[[25, 12, 3], 0.02955823251787805]
[[25, 13, 2], 0.02945347190738789]
[[25, 14, 1], 0.029329414685819698]
[[26, 7, 7], 0.029484707825639625]
[[26, 8, 6], 0.02947463247615006]
[[26, 9, 5], 0.029444472942998415]
[[26, 10, 4], 0.029394427859462353]
[[26, 11, 3], 0.029324825239987147]
[[26, 12, 2], 0.0292361179278133]
[[26, 13, 1], 0.02912887724691507]
[[27, 7, 6], 0.02918210130469658]
[[27, 8, 5], 0.029163322503927638]
[[27, 9, 4], 0.02912587675996812]
[[27, 10, 3], 0.0290699865065357]
[[27, 11, 2], 0.02899598218331193]
[[27, 12, 1], 0.028904298366619705]
[[28, 6, 6], 0.028875532817842088]
[[28, 7, 5], 0.028866772909608096]
[[28, 8, 4], 0.028840540383691306]
[[28, 9, 3], 0.028796976389681476]
[[28, 10, 2], 0.028736314681831562]
[[28, 11, 1], 0.02865887935680928]
[[29, 6, 5], 0.028557743927033277]
[[29, 7, 4], 0.028541422623881495]
[[29, 8, 3], 0.02850885960097554]
[[29, 9, 2], 0.02846021340308364]
[[29, 10, 1], 0.028395720280360966]
[[30, 5, 5], 0.02823887359215077]
[[30, 6, 4], 0.028231261037431]
[[30, 7, 3], 0.028208457049057795]
[[30, 8, 2], 0.028170562441810352]
[[30, 9, 1], 0.028117744518999163]
[[31, 5, 4], 0.027912512639256877]
[[31, 6, 3], 0.027898321606354384]
[[31, 7, 2], 0.02786999657922692]
[[31, 8, 1], 0.027827651340033316]
[[32, 4, 4], 0.027587355198084352]
[[32, 5, 3], 0.027580731934541223]
[[32, 6, 2], 0.02756088638937208]
[[32, 7, 1], 0.02752789119876577]
[[33, 4, 3], 0.02725769888406569]
[[33, 5, 2], 0.027245338222895557]
[[33, 6, 1], 0.02722065819588302]
[[34, 3, 3], 0.026930979988582748]
[[34, 4, 2], 0.026925204236540497]
[[34, 5, 1], 0.02690789463002793]
[[35, 3, 2], 0.026602098650014446]
[[35, 4, 1], 0.026591303473163963]
[[36, 2, 2], 0.02627741738824812]
[[36, 3, 1], 0.026272365553437666]
[[37, 2, 1], 0.02595235909791547]
[[38, 1, 1], 0.025632380003998284]
[[14, 14, 13], 0.030862817659170805]
[[15, 13, 13], 0.030844205786143143]
[[15, 14, 12], 0.03082654036233918]
[[15, 15, 11], 0.030773854244928577]
[[16, 13, 12], 0.030788731794461177]
[[16, 14, 11], 0.030754654323293412]
[[16, 15, 10], 0.030687058819352186]
[[16, 16, 9], 0.03058703274758452]
[[17, 12, 12], 0.030713873503883514]
[[17, 13, 11], 0.03069745517191208]
[[17, 14, 10], 0.030648452937662718]
[[17, 15, 9], 0.030567612052559385]
[[17, 16, 8], 0.03045613258592039]
[[17, 17, 7], 0.03031561113435307]
[[18, 12, 11], 0.03060342779310176]
[[18, 13, 10], 0.0305720610763032]
[[18, 14, 9], 0.030509773337914967]
[[18, 15, 8], 0.030417435399398358]
[[18, 16, 7], 0.030296304033617973]
[[18, 17, 6], 0.030147967798965752]
[[18, 18, 5], 0.029974282603814073]
[[19, 11, 11], 0.03047442642980216]
[[19, 12, 10], 0.03045945870217207]
[[19, 13, 9], 0.030414752220187802]
[[19, 14, 8], 0.030340888943554124]
[[19, 15, 7], 0.030238812336539796]
[[19, 16, 6], 0.030109789936609982]
[[19, 17, 5], 0.02995536519184833]
[[19, 18, 4], 0.029777302157536188]
[[19, 19, 3], 0.029577526864221482]
[[20, 11, 10], 0.03031285955484188]
[[20, 12, 9], 0.030284499464481366]
[[20, 13, 8], 0.030228119728206094]
[[20, 14, 7], 0.03014438884900403]
[[20, 15, 6], 0.030034279476401884]
[[20, 16, 5], 0.029899034601316488]
[[20, 17, 4], 0.02974012609929752]
[[20, 18, 3], 0.02955920824882156]
[[20, 19, 2], 0.02935806898243243]
[[20, 20, 1], 0.029138581505579034]
[[21, 10, 10], 0.030134964616890154]
[[21, 11, 9], 0.030121538346862545]
[[21, 12, 8], 0.030081407028664204]
[[21, 13, 7], 0.030015008425597886]
[[21, 14, 6], 0.02992305670460331]
[[21, 15, 5], 0.029806520202256128]
[[21, 16, 4], 0.029666592077244456]
[[21, 17, 3], 0.02950465547224828]
[[21, 18, 2], 0.029322245052945835]
[[21, 19, 1], 0.02912100688858103]
[[22, 10, 9], 0.02992879898846359]
[[22, 11, 8], 0.029903522022422774]
[[22, 12, 7], 0.029853219979657546]
[[22, 13, 6], 0.02977838967489534]
[[22, 14, 5], 0.02967975923716829]
[[22, 15, 4], 0.02955826847134164]
[[22, 16, 3], 0.02941504409108582]
[[22, 17, 2], 0.0292513709547903]
[[22, 18, 1], 0.029068660605184184]
[[23, 9, 9], 0.02970945166223294]
[[23, 10, 8], 0.029697555713047264]
[[23, 11, 7], 0.0296619756094131]
[[23, 12, 6], 0.02960303201379114]
[[23, 13, 5], 0.029521250887602896]
[[23, 14, 4], 0.029417351086598674]
[[23, 15, 3], 0.029292227612654695]
[[23, 16, 2], 0.02914693113341464]
[[23, 17, 1], 0.02898264453577209]
[[24, 9, 8], 0.029466756147203062]
[[24, 10, 7], 0.029444459958076263]
[[24, 11, 6], 0.02940005012723593]
[[24, 12, 5], 0.029333888030498377]
[[24, 13, 4], 0.0292465065251697]
[[24, 14, 3], 0.02913859916274848]
[[24, 15, 2], 0.029011006250689596]
[[24, 16, 1], 0.028864698161716825]
[[25, 8, 8], 0.029214388854999006]
[[25, 9, 7], 0.02920393740131281]
[[25, 10, 6], 0.029172660559756647]
[[25, 11, 5], 0.02912078954666907]
[[25, 12, 4], 0.02904870526921698]
[[25, 13, 3], 0.02895693171870414]
[[25, 14, 2], 0.028846126878867714]
[[25, 15, 1], 0.0287170713239594]
[[26, 8, 7], 0.028943627289379683]
[[26, 9, 6], 0.028924091386214344]
[[26, 10, 5], 0.028885150488641025]
[[26, 11, 4], 0.028827064498096733]
[[26, 12, 3], 0.028750218490644273]
[[26, 13, 2], 0.028655117027920524]
[[26, 14, 1], 0.02854237665664459]
[[27, 7, 7], 0.028666610677809467]
[[27, 8, 6], 0.02865747416624405]
[[27, 9, 5], 0.028630120074640865]
[[27, 10, 4], 0.028584714045318236]
[[27, 11, 3], 0.02852152988034963]
[[27, 12, 2], 0.028440946135887844]
[[27, 13, 1], 0.02834344136139682]
[[28, 7, 6], 0.028375767051729638]
[[28, 8, 5], 0.028358710753654735]
[[28, 9, 4], 0.028324691812439823]
[[28, 10, 3], 0.028273896575324017]
[[28, 11, 2], 0.028206602149588977]
[[28, 12, 1], 0.02812317348831899]
[[29, 6, 6], 0.02808170582159047]
[[29, 7, 5], 0.028073736751692623]
[[29, 8, 4], 0.028049869233116483]
[[29, 9, 3], 0.028010222001435603]
[[29, 10, 2], 0.0279549918179911]
[[29, 11, 1], 0.0278844517566143]
[[30, 6, 5], 0.027777777777781745]
[[30, 7, 4], 0.027762903693005794]
[[30, 8, 3], 0.0277332227630502]
[[30, 9, 2], 0.027688868993196197]
[[30, 10, 1], 0.027630042196801388]
[[31, 5, 5], 0.02747316254712649]
[[31, 6, 4], 0.027466213033613827]
[[31, 7, 3], 0.027445393074892195]
[[31, 8, 2], 0.02741078825190761]
[[31, 9, 1], 0.0273625406471049]
[[32, 5, 4], 0.027161966873824182]
[[32, 6, 3], 0.027148988176490287]
[[32, 7, 2], 0.027123079417468655]
[[32, 8, 1], 0.027084337639839147]
[[33, 4, 4], 0.02685208991236503]
[[33, 5, 3], 0.02684602177424376]
[[33, 6, 2], 0.026827838125759274]
[[33, 7, 1], 0.026797601186545856]
[[34, 4, 3], 0.026538273180944393]
[[34, 5, 2], 0.026526927924216227]
[[34, 6, 1], 0.02650427293724428]
[[35, 3, 3], 0.026227300662157782]
[[35, 4, 2], 0.026221990111416283]
[[35, 5, 1], 0.026206073708037136]
[[36, 3, 2], 0.025914458341714346]
[[36, 4, 1], 0.025904515106385022]
[[37, 2, 2], 0.025605575783779002]
[[37, 3, 1], 0.025600914753293125]
[[38, 2, 1], 0.02529641326693032]
[[39, 1, 1], 0.02499199173714291]
[[14, 14, 14], 0.0301339285739621]
[[15, 14, 13], 0.030116871612887404]
[[15, 15, 12], 0.03008371394667863]
[[16, 13, 13], 0.030082108882748017]
[[16, 14, 12], 0.030066007250588417]
[[16, 15, 11], 0.03001796192597235]
[[16, 16, 10], 0.02993873713450434]
[[17, 13, 12], 0.03001323170991845]
[[17, 14, 11], 0.029982235280273505]
[[17, 15, 10], 0.029920708537731468]
[[17, 16, 9], 0.02982956005076668]
[[17, 17, 8], 0.02971009608067705]
[[18, 12, 12], 0.02992639636637617]
